product_name,category,unit_price
Coca-Cola Sugar-Free Sparkling Water,Grocery,13.54
Puma Athletic T-Shirt,Apparel,24.77
Ralph Lauren Performance Socks,Apparel,17.29
Apple Plus Smartwatch,Electronics,1675.24
Samsung Advanced Smartphone 5G,Electronics,360.99
Pepsi Premium Pasta,Grocery,3.51
Zara Athletic Hoodie,Apparel,50.3
LG Advanced Smartphone 5G,Electronics,668.02
Zara Performance Shorts,Apparel,35.38
Kirkland Family Size Olive Oil,Grocery,19.08
Apple Pro Smartphone 5G,Electronics,1729.57
Puma Classic Socks,Apparel,112.27
Kirkland Family Size Mixed Nuts,Grocery,3.57
LG Pro Monitor,Electronics,436.27
Puma Classic Dress,Apparel,116.51
Pepsi Fresh Organic Coffee,Grocery,23.54
Sony Lite Smart TV 4K,Electronics,424.01
Samsung Portable Wireless Earbuds,Electronics,1789.92
Gap Athletic Running Shoes,Apparel,104.83
Under Armour Classic Jacket,Apparel,124.36
Bowflex Advanced Golf Clubs,Sports,28.74
Gap Cotton Sweater,Apparel,40.08
Rawlings Durable Tennis Racket,Sports,347.68
Bose Max Smartwatch,Electronics,1019.57
Nike Athletic Socks,Apparel,130.09
Puma Casual Jeans,Apparel,87.63
Adidas Vintage Shorts,Apparel,32.2
Bowflex Official Size Basketball,Sports,581.87
General Mills Premium Olive Oil,Grocery,16.14
Puma Cotton Sweater,Apparel,63.19
KitchenAid Heavy Duty Lawn Mower,Home & Garden,47.04
General Mills Natural Cereal,Grocery,14.89
DeWalt Stainless Steel Coffee Maker,Home & Garden,553.64
Zara Slim-Fit Jeans,Apparel,137.34
LG Portable Smartwatch,Electronics,1485.34
Dyson Ergonomic Blender,Home & Garden,328.85
Yeti Smart Bed Frame,Home & Garden,495.28
Gap Vintage Jacket,Apparel,110.6
Kirkland Gluten-Free Mixed Nuts,Grocery,12.23
Kirkland Fresh Protein Bar,Grocery,3.91
Titleist Performance Yoga Mat,Sports,68.12
Spalding Official Size Camping Tent,Sports,412.5
Callaway Performance Dumbbells,Sports,992.14
Coleman Official Size Golf Clubs,Sports,423.62
Under Armour Performance T-Shirt,Apparel,56.06
Zara Slim-Fit Shorts,Apparel,142.1
Bowflex Lightweight Dumbbells,Sports,579.9
Kelloggs Family Size Whole Wheat Bread,Grocery,22.65
Apple Advanced Wireless Earbuds,Electronics,839.1
Asus Portable Digital Camera,Electronics,944.45
Black+Decker Smart Coffee Maker,Home & Garden,521.26
IKEA Ergonomic Coffee Maker,Home & Garden,514.12
Gap Slim-Fit Shorts,Apparel,21.73
Asus Ultra-Slim Smart TV 4K,Electronics,143.6
Asus Advanced Laptop Pro,Electronics,265.61
Asus Bluetooth Tablet,Electronics,1182.79
Adidas Cotton Jeans,Apparel,107.51
Pepsi Fresh Pasta,Grocery,14.35
Zara Premium Socks,Apparel,146.88
Sony Portable Smart TV 4K,Electronics,1118.32
KitchenAid Smart Power Drill,Home & Garden,476.24
Adidas Slim-Fit Jeans,Apparel,102.25
Samsung Bluetooth Tablet,Electronics,1432.54
Bose Advanced Wireless Earbuds,Electronics,2122.99
Under Armour Premium Socks,Apparel,54.28
Sony Bluetooth Gaming Console,Electronics,1390.46
LG Pro Smartwatch,Electronics,1804.6
LG Portable Tablet,Electronics,381.78
Apple Plus Monitor,Electronics,1807.64
Adidas Performance Socks,Apparel,65.01
Nike Slim-Fit Sweater,Apparel,121.71
Puma Athletic Running Shoes,Apparel,20.65
Pepsi Premium Mixed Nuts,Grocery,4.22
Spalding ProGrade Basketball,Sports,211.39
Weber Ergonomic Vacuum Cleaner,Home & Garden,264.2
Bose Plus Gaming Console,Electronics,761.2
Bowflex Performance Golf Clubs,Sports,426.7
DeWalt Smart Bed Frame,Home & Garden,529.37
Nike Casual Sneakers,Apparel,111.55
IKEA Heavy Duty Cooler,Home & Garden,327.6
Adidas Vintage Dress,Apparel,85.81
Dell Lite Smart TV 4K,Electronics,2196.97
H&M Performance Jacket,Apparel,47.24
Levis Classic Shorts,Apparel,11.3
H&M Performance Shorts,Apparel,51.16
DeWalt Ergonomic Coffee Maker,Home & Garden,183.1
DeWalt Stainless Steel Blender,Home & Garden,390.21
Gap Cotton Sneakers,Apparel,42.18
Weber Electric Lawn Mower,Home & Garden,656.15
Zara Performance Sneakers,Apparel,32.44
Coca-Cola Fresh Organic Coffee,Grocery,9.73
Puma Performance Dress,Apparel,148.44
Black+Decker Heavy Duty Vacuum Cleaner,Home & Garden,108.84
Ralph Lauren Premium Sweater,Apparel,141.42
Puma Casual Hoodie,Apparel,71.9
Dell Advanced Laptop Pro,Electronics,1428.59
Gatorade Performance Tennis Racket,Sports,773.54
Puma Cotton Jacket,Apparel,99.3
Samsung Bluetooth Laptop Pro,Electronics,72.9
Apple Plus Smart TV 4K,Electronics,2465.77
Dyson Ergonomic Tool Set,Home & Garden,796.27
Under Armour Premium Hoodie,Apparel,84.7
Panasonic Lite Smart TV 4K,Electronics,1177.95
Nestle Premium Organic Coffee,Grocery,20.02
Black+Decker Modern Bed Frame,Home & Garden,410.37
Dell Ultra-Slim Smart TV 4K,Electronics,2489.02
General Mills Sugar-Free Pasta,Grocery,16.37
LG Bluetooth Smartphone 5G,Electronics,256.46
Apple Advanced Digital Camera,Electronics,1140.3
Asus Max Monitor,Electronics,865.01
Ralph Lauren Cotton Running Shoes,Apparel,80.45
Dell Bluetooth Gaming Console,Electronics,618.73
Bose Advanced Smartphone 5G,Electronics,2454.47
Wilson Durable Dumbbells,Sports,329.82
Panasonic Pro Monitor,Electronics,1897.99
Rawlings ProGrade Yoga Mat,Sports,686.61
Kirkland Sugar-Free Sparkling Water,Grocery,15.6
Asus Bluetooth Wireless Earbuds,Electronics,1199.79
KitchenAid Ergonomic Cooler,Home & Garden,429.85
HP Pro Smartphone 5G,Electronics,1618.12
Under Armour Slim-Fit Running Shoes,Apparel,128.88
Apple Lite Gaming Console,Electronics,605.91
LG Pro Laptop Pro,Electronics,1386.74
Coca-Cola Gluten-Free Mixed Nuts,Grocery,2.96
Coleman Durable Water Bottle,Sports,411.85
Ralph Lauren Cotton Jeans,Apparel,141.93
Weber Modern Sofa,Home & Garden,663.78
Bose Pro Smart TV 4K,Electronics,808.23
Under Armour Performance Jacket,Apparel,36.71
Weber Stainless Steel Cooler,Home & Garden,348.83
Adidas Classic Sneakers,Apparel,78.26
Adidas Premium Sneakers,Apparel,80.45
General Mills Family Size Pasta,Grocery,14.3
General Mills Premium Whole Wheat Bread,Grocery,22.12
KitchenAid Stainless Steel Coffee Maker,Home & Garden,93.85
Sony Plus Tablet,Electronics,1216.16
H&M Slim-Fit Socks,Apparel,78.21
Black+Decker Pro-Series Tool Set,Home & Garden,362.43
Dyson Ergonomic Lawn Mower,Home & Garden,501.62
Kirkland Fresh Pasta,Grocery,16.62
DeWalt Modern Power Drill,Home & Garden,611.42
Apple Max Smartwatch,Electronics,1202.74
LG Advanced Digital Camera,Electronics,646.09
Gap Premium Dress,Apparel,144.27
Dell Advanced Smartwatch,Electronics,962.38
Dyson Electric Blender,Home & Garden,613.28
HP Advanced Monitor,Electronics,1290.27
Sony Lite Wireless Earbuds,Electronics,1994.3
Nestle Roasted Organic Coffee,Grocery,3.83
Black+Decker Modern Blender,Home & Garden,474.22
Dell Plus Tablet,Electronics,821.22
Gap Cotton Running Shoes,Apparel,139.4
IKEA Stainless Steel Grill,Home & Garden,55.72
Dyson Pro-Series Tool Set,Home & Garden,703.74
Sony Portable Smartphone 5G,Electronics,2097.06
Levis Performance Shorts,Apparel,53.38
Panasonic Pro Tablet,Electronics,1684.75
Coca-Cola Gluten-Free Protein Bar,Grocery,24.62
Dyson Smart Power Drill,Home & Garden,712.65
Weber Compact Power Drill,Home & Garden,701.14
Wilson ProGrade Water Bottle,Sports,437.42
H&M Casual Running Shoes,Apparel,69.56
Ralph Lauren Slim-Fit Sneakers,Apparel,108.57
Puma Classic Hoodie,Apparel,46.42
Under Armour Athletic T-Shirt,Apparel,61.11
Gatorade Indoor/Outdoor Basketball,Sports,491.95
Puma Classic T-Shirt,Apparel,68.05
Coleman Durable Tennis Racket,Sports,224.19
Black+Decker Electric Bed Frame,Home & Garden,757.69
Black+Decker Ergonomic Blender,Home & Garden,113.91
KitchenAid Modern Coffee Maker,Home & Garden,634.02
Nike Casual Jacket,Apparel,19.99
Ralph Lauren Premium Jeans,Apparel,97.31
Dyson Smart Blender,Home & Garden,387.49
Asus Max Gaming Console,Electronics,1055.71
Ralph Lauren Casual Jacket,Apparel,88.63
Adidas Casual T-Shirt,Apparel,98.02
H&M Performance Hoodie,Apparel,27.03
Apple Bluetooth Laptop Pro,Electronics,2303.03
IKEA Pro-Series Sofa,Home & Garden,129.28
Ashley Compact Cooler,Home & Garden,149.8
Bose Ultra-Slim Smartphone 5G,Electronics,2190.49
Black+Decker Electric Blender,Home & Garden,115.51
Puma Athletic Hoodie,Apparel,149.39
Bowflex Indoor/Outdoor Golf Clubs,Sports,242.71
H&M Casual Hoodie,Apparel,58.14
Gap Cotton Shorts,Apparel,120.95
Kraft Premium Protein Bar,Grocery,16.8
Kelloggs Gluten-Free Olive Oil,Grocery,15.2
Great Value Family Size Organic Coffee,Grocery,16.29
Dell Lite Gaming Console,Electronics,1007.34
Apple Ultra-Slim Digital Camera,Electronics,2211.87
Adidas Cotton Sneakers,Apparel,65.53
Kraft Roasted Mixed Nuts,Grocery,5.42
Samsung Bluetooth Monitor,Electronics,805.57
Ashley Ergonomic Grill,Home & Garden,669.21
H&M Slim-Fit Sneakers,Apparel,99.42
Rawlings ProGrade Camping Tent,Sports,564.3
Great Value Sugar-Free Sparkling Water,Grocery,4.69
IKEA Smart Vacuum Cleaner,Home & Garden,566.12
Ralph Lauren Athletic Hoodie,Apparel,47.9
Asus Pro Smartwatch,Electronics,1357.62
Gap Athletic Shorts,Apparel,55.25
H&M Premium Hoodie,Apparel,36.57
H&M Casual Shorts,Apparel,36.1
HP Bluetooth Gaming Console,Electronics,1371.79
Ralph Lauren Cotton Sweater,Apparel,53.4
Asus Plus Smartphone 5G,Electronics,1899.58
Adidas Cotton Socks,Apparel,142.18
Under Armour Slim-Fit Jacket,Apparel,95.8
Kirkland Sugar-Free Olive Oil,Grocery,9.63
Great Value Fresh Almond Milk,Grocery,13.18
Puma Slim-Fit Shorts,Apparel,82.01
Zara Performance Socks,Apparel,88.82
HP Pro Wireless Earbuds,Electronics,1328.45
KitchenAid Electric Lawn Mower,Home & Garden,67.61
Zara Classic Sweater,Apparel,101.58
Kelloggs Sugar-Free Olive Oil,Grocery,16.75
Adidas Premium Sweater,Apparel,107.65
Coca-Cola Fresh Cereal,Grocery,22.6
Kraft Gluten-Free Organic Coffee,Grocery,18.46
H&M Classic Dress,Apparel,38.04
Ralph Lauren Casual Hoodie,Apparel,21.72
DeWalt Pro-Series Lawn Mower,Home & Garden,390.59
Gap Cotton Jacket,Apparel,36.15
Ralph Lauren Vintage Jeans,Apparel,114.2
Nike Performance Shorts,Apparel,105.34
LG Pro Wireless Earbuds,Electronics,1650.68
Ralph Lauren Vintage Sneakers,Apparel,110.73
Sony Max Tablet,Electronics,935.0
H&M Slim-Fit Sweater,Apparel,30.82
Under Armour Casual Sneakers,Apparel,77.08
Dyson Smart Vacuum Cleaner,Home & Garden,416.46
Ashley Pro-Series Power Drill,Home & Garden,282.47
Dyson Modern Grill,Home & Garden,568.22
Levis Vintage Sweater,Apparel,147.11
KitchenAid Modern Sofa,Home & Garden,479.69
H&M Athletic Hoodie,Apparel,49.43
Dell Max Digital Camera,Electronics,81.91
Bose Plus Tablet,Electronics,798.32
Coca-Cola Fresh Almond Milk,Grocery,15.91
